	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
pramoxine	0.033171967	0.13377796	0.084879525	0.1272119	0.09647454	0.040753324	0.14182906	-0.13840912	-0.028085236	0.045391772	0.038794972	-0.10368091	0.13489525	0.17598934	-0.00345301	0.06796829	0.040258966	0.23933007	-0.1139097	-0.19404577	-0.003208235	0.052699346	0.025057152	-0.16285044	-0.103763744	-0.17335717	-0.036622	0.16686031	-0.08174901	-0.060299754	-0.12077668	0.17530079	-0.15289012	-0.08733139	0.20639226	0.044947058	-0.17932713	-0.006848108	-0.13386847	-0.03257334	-0.08583283	0.062437467	-0.012127242	0.1803822	0.0111624915	0.1499482	0.21877716	0.13637201	0.05685433	-0.086189575	0.117535785	-0.13566355	-0.06760749	0.04198814	-0.11253104	-0.29799125	0.19969416	-0.07244193	0.12237036	0.36014354	0.063827805	-0.15252265	0.32151443	-0.18507671	-0.34456524	0.07212899	0.020998651	-0.36107403	-0.11384234	-0.19002841	0.23892003	-0.17572556	-0.14112875	-0.0010498953	0.012113884	-0.017890263	0.12929699	-0.050026882	0.050899275	0.08498787	-0.009991223	-0.10542206	0.35017207	0.10013597	-0.14875251	-0.03112966	0.030250682	0.25565982	0.15991528	0.2117014	0.057052497	0.09461718	0.047138147	-0.036767695	0.05440583	0.0951568	0.27096078	0.055822387	0.12832777	-0.08210685	-0.141391	0.18100464	0.11352149	-0.12796846	0.0072849425	0.09089031	0.22865799	-0.07984919	-0.097278155	0.016106578	0.106339976	-0.097782545	0.048790265	-0.23216891	0.07084194	-0.0995312	0.2185625	0.03806476	-0.09371966	0.14742887	-0.15683542	0.09686137	-0.20027287	-0.25202125	-0.08979682	0.14658216	0.14789957	-0.064007804	-0.122928284	0.28024036	0.037389796	-0.076667085	-0.17479187	0.014149887	0.12975049	-0.21554069	-0.20174201	-0.070586145	0.064343676	0.23999383	0.09240925	-0.0628505	0.09101493	0.020764427	0.033438012	0.16600479	0.03411351	0.08997567	0.12777196	0.026491528	0.11289743	0.13099368	0.043462634	0.08948803	0.38100716	-0.11956244	-0.07513468	-0.15791178	-0.084321216	0.022605162	0.07499866	0.21801598	-0.19083239	-0.0007666204	-0.0900193	0.11738479	0.16214247	-0.041574243	0.07884444	-0.22224735	-8.282102e-05	0.019323189	-0.0103336265	0.13062707	0.012572824	0.05856779	-0.14775585	0.2554067	-0.19673203	-0.21145947	0.3037	-0.036592685	0.02323121	-0.37528747	-0.053238858	-0.07463239	0.0799591	-0.11355967	-0.16180536	0.10765474	-0.09231238	0.17459814	-0.14694884	0.11933267	0.22501574	-0.104144484	0.06418858	0.03731523	-0.04852558	0.21378765
prasugrel	0.03743805	0.23574471	0.38797963	-0.022036571	-0.0135344975	0.21697032	-0.19594766	-0.0821549	-0.3159259	-0.21850374	-0.24246453	-0.1605966	-0.40173137	-0.29636526	0.15710935	-0.14057672	0.009533677	0.18797176	-0.14203326	-0.49895632	-0.07986467	0.25742656	0.0804833	0.0032016523	-0.025840944	-0.5627349	-0.041606054	0.19141136	0.17506722	-0.29626846	-0.29531315	-0.5940285	0.09737313	-0.05959937	0.45046836	0.40517703	0.14474612	0.58366233	-0.21061833	-0.11408684	-0.46912384	-0.17935942	-0.18667276	0.49561462	0.35276884	-0.27586427	-0.07300932	-0.11096161	-0.27772933	-0.1402544	0.092616476	-0.013385859	-0.016003817	-0.23101868	-0.28084832	0.13809098	0.43066296	-0.25579238	-0.09567511	0.59575975	0.28707626	-0.1260942	-0.036814164	0.12548465	-0.4811732	-0.58745104	-0.38752136	-0.3480494	0.34961537	-0.17164634	0.25893912	0.36437806	-0.38248917	-0.25417385	-0.35830882	0.13797821	0.42686373	-0.22340003	-0.009192903	0.24586447	-0.10376497	0.043741785	0.6232952	-0.3707949	-0.029192945	0.1354627	-0.03426055	-0.2662307	0.2535954	0.021750646	-0.067999944	-0.13901739	0.14334318	-0.28759328	0.20279944	0.1534636	0.23360677	-0.07879104	-0.45956212	0.009504505	-0.16637623	0.06653214	0.59431	0.014157915	0.33420607	0.2095291	0.19468671	-0.21716136	-0.2497134	0.26751786	0.34911916	-0.07057726	-0.442779	-0.5320247	0.29254583	0.5033657	-0.08450925	-0.18485737	0.08829597	-0.03365916	-0.4488509	-0.013506946	0.26135448	-0.0081923185	-0.42010006	0.2599919	0.68363845	-0.12606654	-0.18579994	-0.19680831	-0.27324617	0.29026458	0.08426945	-0.061479073	-0.41819027	0.115513384	-0.29122412	-0.021394106	0.0006459507	0.57677186	-0.039380964	0.28102785	0.014745478	-0.072198786	0.17310186	0.47604853	0.23061909	-0.264255	-0.15704061	0.25418338	0.20341572	-0.16697173	-0.2260448	0.33808026	0.1455869	-0.21020578	-0.24724273	0.050687913	0.19814982	0.05096849	-0.37898886	0.19063179	0.22916889	-0.19094108	-0.2992758	-0.0041261925	0.13651015	0.22343443	0.28042182	0.078770295	0.17054321	-0.004699064	0.06340598	0.17013183	0.16744456	0.19367142	-0.59051055	-0.44741452	-0.060079206	-0.5226588	-0.18021598	0.03790795	-0.0035716782	-0.099450335	0.053427495	0.1107064	-0.13294207	0.14849004	0.055924688	0.17828122	-0.20737116	-0.13502611	-0.16026957	0.052147795	0.17392555	0.1073608	0.074032865	-0.0829308	-0.5989587	0.35906693
pravastatin	0.2023098	0.23166196	0.2201193	0.15850334	0.019395683	0.2644395	-0.18711324	0.2825372	0.04805737	-0.07490806	-0.15509056	0.2360616	0.1832126	-0.14144112	0.27416998	-0.2177321	-0.39265582	-0.071572244	-0.04829948	0.0037562014	0.07945574	0.100248605	0.23010823	0.18020304	0.15074593	-0.069637105	-0.012716171	-0.049654815	-0.037967727	-0.3436982	0.11054232	-0.32896414	0.028566813	0.029614437	0.40501145	0.21930067	-0.25195584	0.17174563	-0.17337821	-0.6469454	-0.47036505	-0.18201782	-0.0027873062	0.33995995	0.18055281	0.18785974	0.07786169	-0.004549865	-0.10721611	-0.33719373	0.19240876	-0.06671038	0.12205673	-0.025243795	-0.6091061	-0.16128977	0.22889186	-0.2258938	0.31987542	0.7464947	0.08187708	0.040694967	0.008536949	-0.02798083	-0.37802535	-0.20608082	-0.28911582	-0.25842437	0.124751836	-0.26264435	0.05533102	0.18647996	-0.06820689	-0.17137772	-0.28167143	0.029991467	0.14332491	-0.12906857	0.040010843	0.06904903	-0.36183837	-0.20145501	0.2506382	-0.11065655	0.054669384	0.06809644	-0.06040954	-0.2928719	0.26326156	0.30892655	-0.19637853	-0.031638086	0.054062787	-0.08919683	0.3178561	0.046654653	-0.0037273245	0.14351977	-0.16307645	0.20828328	-0.16066061	0.04919075	0.533352	-0.19875185	0.08196391	0.24416605	0.09940297	0.207233	-0.1873073	0.14617787	0.26888552	0.26954794	-0.101385124	-0.4489606	0.09613315	0.26051986	0.0075630243	-0.08035395	0.049958892	0.27819157	-0.14360948	-0.21010193	0.16067031	0.039192237	-0.16301094	-0.19941992	0.48307484	0.022798555	-0.26739872	-0.060282424	0.08112777	0.21577471	-0.28163937	-0.15509872	-0.13855524	-0.08822769	-0.43980628	0.08722083	0.18238313	0.08105778	-0.021179944	0.30175275	-0.26639092	-0.17760679	-0.21760683	0.36030948	0.30557936	-0.021363406	-0.06079922	-0.0062794806	-0.26329783	0.049953423	0.016667938	0.18836237	0.24773863	-0.29011247	0.112990014	-0.096201986	-0.05019475	-0.033857007	-0.10842245	0.2189757	-0.07022431	0.012364988	-0.18372592	-0.02678805	0.6049406	0.5004054	0.34404057	0.09268108	-0.15574571	-0.3361656	-0.14146285	0.087567456	0.27104062	0.10526205	-0.059432615	-0.48793095	-0.49687508	-0.55980814	0.17735241	-0.5755758	-0.2625814	0.13780622	-0.3183338	-0.22873878	-0.12453275	-0.11492535	0.23065403	-0.13181262	0.082112335	0.033131197	-0.28370345	0.21443862	0.07251835	-0.06486566	0.43381214	0.070383295	-0.3012514	0.0933601
prazepam	-0.2117912	0.040095653	-0.045825407	0.08709353	0.32738733	-0.052991647	0.10846818	-0.58389354	-0.23398466	0.11224351	0.14904895	0.04277077	-0.13903841	0.12213094	-0.08771162	0.22485606	-0.16360617	0.4313668	0.078962766	0.013714214	0.35792363	0.32389483	0.3825443	0.011341207	-0.15272209	-0.36216044	0.09686056	0.10723449	-0.32240087	-0.086359434	-0.15795788	-0.021998825	-0.017229054	0.23341043	0.44152817	0.13912894	0.067321084	-0.06158789	-0.28647262	-0.09821883	-0.22351404	0.31155264	0.13916571	0.14531761	0.61936224	0.028542394	0.022990325	0.03451532	-0.13509484	-0.21685547	0.40656963	0.022535538	-0.0042620646	-0.23199847	-0.011714994	-0.22909977	0.18394193	-0.061518375	0.16464451	0.3005158	0.11734085	-0.3356588	0.55857265	-0.21992743	-0.25673813	-0.13478354	0.085433155	-0.7026843	0.14593087	-0.19416633	0.30943045	-0.2515878	-0.14948931	0.07934246	-0.13165401	0.1838243	0.19584832	-0.01869069	-0.32579443	0.15550561	0.021899233	-0.41221952	0.43592688	-0.25652552	-0.2785872	0.21835786	0.2390487	0.020275481	0.15536527	0.192501	0.0012938037	0.001164589	0.15624364	-0.36687052	-0.0072249044	0.114701346	0.25739187	0.120374836	0.055012017	0.176357	-0.56244963	0.249455	0.36857265	0.026568292	-0.063385	0.34397197	0.068566024	0.12859464	-0.35414624	0.02216518	0.083957754	0.27741632	0.016955018	-0.67405087	-0.26621845	0.47864467	-0.12494137	0.11611719	0.18931097	0.3552208	-0.02051765	-0.007620235	-0.1815654	-0.15260862	-0.24327785	0.09059583	-0.04147276	-0.24398722	0.0036243827	0.030361602	0.15215144	-0.044862285	-0.11883069	-0.045896858	-0.03239095	-0.6230045	-0.48383796	-0.3214132	0.20456852	0.4739202	0.21416806	0.016696732	0.12791018	0.07917431	-0.037544057	0.24473569	0.15253532	0.09546416	0.12358193	-0.10244376	-0.36320233	0.17688549	-0.29740843	0.33218953	0.19073622	-0.15150645	0.39152038	-0.13173346	0.023724332	0.39264554	-0.21925391	0.17576115	-0.09694656	-0.26737854	0.13687049	-0.26668227	0.6612877	0.19843097	0.058325388	-0.2961784	0.023981573	-0.5536249	-0.19428982	0.29052722	-0.02828651	-0.09424583	-0.18846436	0.2997607	-0.005131123	-0.53683126	-0.0664028	-0.33094022	-0.120975	-0.21516362	0.074403554	0.16520846	0.0852955	0.4024001	-0.13341199	0.30812868	0.003213719	-0.012856614	-0.4515412	0.15160337	0.28671655	-0.18634327	-0.010787078	-0.19166759	-0.17335647	0.2636928
prednicarbate	0.015204867	0.24778701	-0.060334224	0.28811038	-0.057704475	-0.25263166	0.17570974	-0.10097628	-0.028376538	-0.21292076	0.18980885	-0.07117483	0.071372434	-0.017434668	-0.058431286	0.01656087	-0.052298266	0.12316764	-0.19075046	-0.3933026	-0.15110587	0.26882222	0.21863577	-0.353503	-0.12286952	-0.2279749	0.05556927	0.47435153	-0.07081339	-0.15277706	-0.08714452	0.040208828	-0.16376653	-0.031535763	0.11279729	-0.18215366	-0.22337292	-0.23268136	-0.15662408	-0.01317998	-0.033913273	-0.20064971	-0.13291833	0.03768591	0.15855472	-0.1504423	0.049911156	0.23046975	-0.12853071	-0.07981539	0.26483762	-0.057935767	-0.1785199	0.28944534	-0.03039864	0.26966769	0.38040742	-0.29241046	0.26060918	0.09867937	0.17000815	-0.04946981	0.047604967	-0.039502375	-0.4215878	-0.08119141	-0.08254432	-0.35771632	0.12136917	0.019324215	0.43869025	-0.16075557	-0.21512555	0.026625026	-0.01771228	-0.38108253	0.28258213	-0.028709665	-0.0028771476	-0.046311226	-0.07478633	-0.12502293	0.08780029	0.11317367	-0.07359434	0.10414554	-0.15002327	0.5605899	0.16179325	0.16674054	0.09098297	0.42749444	0.2759981	0.092649944	0.41604087	0.4438266	-0.106956676	0.11071046	-0.0003485558	-0.02928905	-0.45912823	0.029106097	0.003810498	-0.16106033	0.36578944	-0.093259215	0.1989069	0.3014946	-0.29932478	-0.100910336	0.13964404	0.18397143	-0.09236672	-0.4366994	0.012694589	0.16078123	0.0053201676	0.00015620195	-0.006768861	0.16218072	0.010392844	-0.21435623	-0.12837604	-0.17573377	-0.23660977	0.006585265	0.009987602	0.085206985	0.041928012	0.27516663	-0.21592312	-0.11431049	-0.06774328	-0.038743313	0.06309734	-0.22122142	-0.38224387	0.14625332	0.33067697	0.43618205	0.051908493	-0.03612629	-0.039954223	0.040512852	-0.28761652	0.10829529	0.012511314	0.14401756	0.097623535	-0.03196153	-0.06745981	0.5178098	0.20456347	0.11163348	0.4593887	-0.26808536	0.21301931	-0.24551818	0.10306189	0.22384715	-0.119403064	0.4055709	0.049791966	0.04138676	-0.20855667	-0.006723644	0.19147518	0.15223274	0.42917722	-0.40878135	0.12603922	0.111692496	-0.23976162	-0.17107987	0.03534511	0.05445535	-0.12185065	0.19640326	-0.26784697	-0.2831004	0.056848053	-0.07447712	0.10581824	-0.614406	-0.030664233	-0.35144323	-0.108898595	-0.211335	-0.3429927	0.07522932	-0.09071555	0.16346909	-0.19371192	-0.097004525	0.30551127	-0.16296935	-0.026577337	-0.22711748	-0.1674381	0.31948903
prednisolone	-0.05997468	0.35300276	-0.15841496	0.07441962	-0.0093847215	0.25924253	0.326814	-0.28564173	-0.26284462	0.080172844	0.067990534	0.11694348	0.07080722	0.056096017	0.26829135	-0.4001846	-0.011095178	0.024652041	0.16143985	-0.16548127	0.43660575	0.097630635	0.0227305	-0.11577394	0.030082436	-0.16928624	0.31132802	0.21118844	0.01743845	-0.3102339	-0.0042377384	-0.07044077	-0.18990956	-0.22267528	0.18200448	-0.05536244	-0.11350147	-0.018621562	-0.26692742	-0.22199872	-0.24911934	0.08949197	0.19136749	9.806245e-05	0.31471366	0.092178956	-0.19631699	0.18738	-0.51833063	-0.2575959	0.44878083	0.19666566	-0.030382704	-0.041337736	0.1012143	-0.11932478	0.27760676	-0.30441624	0.55212486	0.37860826	-0.015676813	0.17340322	0.34804645	-0.35235727	-0.37122223	-0.1523905	0.13671105	0.14657591	0.03797793	-0.20666069	0.2976461	0.2856101	-0.31520748	0.21034966	-0.020798076	0.1267584	0.14784296	-0.12540336	-0.27585354	0.06688458	-0.28052458	-0.08742827	0.48279724	-0.14684328	-0.20908773	0.2728949	0.040614698	0.20763357	0.33807266	0.16954303	-0.11211332	0.44318357	0.28156197	-0.12977715	0.28498438	0.2927889	0.005236504	-0.18920712	0.031276815	0.20372695	-0.4184008	-0.049251717	0.17031911	0.010743978	0.100303866	0.24266072	0.089043155	0.19762513	-0.15720806	0.25487202	0.3603426	0.10505574	-0.11601057	-0.51784587	0.15964592	0.2324424	0.12367485	-0.34135062	0.13608465	0.44165272	-0.1730646	-0.057269614	-0.050821114	-0.23395246	-0.18787423	-0.28439453	0.34474212	0.24552317	-0.06576347	0.12616478	0.16901626	-0.016462823	-0.34302548	-0.1624445	-0.30922943	-0.019687463	-0.28615233	0.037860684	-0.2208551	0.3644789	0.16778411	-0.078794576	-0.07134158	-0.09291676	-0.030330384	0.15669706	0.09375945	-0.2561673	-0.3196569	-0.1760504	-0.16360432	0.19727269	0.11671188	0.015416542	0.6364976	0.014327721	0.12961441	-0.04887392	-0.10135018	0.25628838	-0.061732627	0.24721219	0.02266902	-0.13670775	-0.37245136	0.22082445	0.81966436	0.31968898	0.2941541	-0.28172275	0.10716434	-0.27796233	-0.50626266	0.11017324	0.011857676	0.37533888	-0.17281628	-0.012519306	-0.3458979	-0.3023781	0.3446623	-0.28485724	0.033538558	-0.17536771	0.2451307	-0.039665293	0.022072041	-0.069958635	-0.09184651	0.20985048	-0.20758633	-0.15227227	-0.3111831	0.041267063	0.08115062	-0.1871931	-0.00791709	0.17674173	-0.08588296	0.5651301
prednisone	-0.10669378	0.41141355	-0.21188988	-0.03233938	-0.082312405	0.09941545	0.4345365	-0.2864518	-0.03558834	0.1795807	-0.0483161	0.06727335	-0.0112332	-0.045804482	0.2520138	-0.3662532	-0.046767056	-0.19421649	0.256352	0.09371317	0.42540088	0.0011133637	0.061044876	-0.13519356	0.09411428	-0.19555624	0.2915493	0.34169593	0.23056698	-0.34040922	-0.012978376	-0.084579244	-0.22690016	-0.42808354	0.059178237	0.01050254	-0.11310283	0.26558778	-0.21585292	-0.08908552	-0.3915275	0.013456701	0.08473408	0.060515154	0.3461434	0.05351084	-0.20979667	0.035554808	-0.780645	-0.053586975	0.36956266	0.22021581	-0.20330888	0.052909143	0.23508084	-0.04279173	0.11753699	-0.2663744	0.5361887	0.25051758	0.074556306	0.4021249	0.44544283	-0.21137209	-0.50475866	-0.21487914	0.14570336	0.1555272	-0.02042884	-0.10386788	0.4185545	0.3834939	-0.59205335	0.19264953	-0.03622416	0.115381464	0.119646914	-0.15352224	-0.26943222	0.15880118	-0.21977139	-0.0105091715	0.58519995	-0.21867509	-0.5354235	0.18959306	-0.12004701	0.17172706	0.3107897	0.18859002	-0.21809334	0.4550902	0.20824385	-0.15376642	0.3725109	0.26627773	-0.16361307	-0.30186984	-0.05526083	0.09515094	-0.23913696	-0.02818469	0.17513196	0.029666971	0.08937839	0.17801973	0.18972681	0.013611128	-0.15672046	0.34637582	0.49451548	0.09416385	0.013118678	-0.4572398	0.32626545	0.33005765	0.13028786	-0.7038347	0.3847113	0.44399527	-0.1281355	-0.011366849	0.15264438	-0.5014106	-0.12265092	-0.09659308	0.4224343	0.33062983	0.02335454	0.07165028	0.38078853	0.002671753	-0.574642	-0.2253829	-0.45960087	-0.006184196	-0.22766857	0.24417692	-0.59919953	0.2813148	0.16562496	-0.08563576	-0.025282491	-0.13764173	-0.1847448	0.19092247	0.20088772	-0.26648304	-0.46805847	-0.2598156	0.110948935	0.18329477	0.16941363	0.040740576	0.37800354	-0.03741248	0.025438633	-0.018516313	-0.23625186	0.2450092	-0.13045397	0.31985673	0.09651915	-0.124988966	-0.4506258	0.28241837	0.9927094	0.24182442	0.4167398	-0.28267488	0.074288286	-0.2602171	-0.5229672	0.16846526	-0.15526484	0.42497826	-0.33987528	0.0059233927	-0.3415711	-0.26188448	0.4260968	-0.32292274	-0.13289373	0.026426444	0.45481077	0.06518011	-0.023832837	0.039738424	0.027699037	0.2636221	-0.27380264	-0.20305142	-0.23862623	-0.1604828	0.12926449	-0.09812354	-0.08403187	0.337439	-0.034220874	0.49210867
pregabalin	-0.38056806	0.33912754	-0.0029283261	0.0475165	0.22323005	0.12976815	-0.005400168	0.12420504	-0.07784006	0.30035725	-0.0039208857	0.17467186	0.045640524	-0.16136032	0.20311435	0.29327273	0.028884608	-0.04387895	-0.041574486	0.18755601	0.2409983	0.20455652	0.062674925	-0.13470599	-0.26997077	-0.34439376	0.08946602	-0.13489826	-0.07291582	-0.16638553	0.04094842	-0.121810846	0.1020286	-0.11383988	0.4151692	0.30339602	-0.1460236	-0.099502616	0.042837456	-0.15312746	-0.18036127	-0.15169407	0.16117606	0.2295402	0.445538	-0.1554011	-0.25279066	0.17146881	0.0394105	-0.20776549	0.4330191	-0.22405507	0.10734727	-0.1884453	-0.48396346	0.16497514	0.25941014	-0.20097327	0.23866512	0.41403738	-0.022338374	0.080049016	0.35707024	-0.21950747	-0.5239091	-0.17505118	-0.03558603	-0.5735867	0.47205576	0.0016500562	0.12319537	-0.034400202	-0.102070354	-0.13326307	-0.35195348	-0.14518702	0.5213626	-0.093491174	-0.1925679	0.38570607	-0.08292301	-0.16824722	0.45521045	-0.15874621	-0.6375634	-0.011790606	-0.08403792	0.111836515	0.2642567	0.2890056	-0.07975179	0.099987276	0.051563904	-0.2421834	0.12711617	-0.011949963	0.12575375	0.1525894	-0.40928552	0.00032297213	-0.64461553	-0.011646698	0.52993536	-0.06605968	-0.16516927	0.1414693	0.005421433	-0.08314115	0.22164269	-0.17148705	0.30891243	-0.109621465	-0.34950918	-0.4606366	-0.26687476	0.38265207	-0.048179697	-0.16156885	0.23818773	0.32865763	-0.19710185	-0.23515974	-0.04297045	-0.3187252	-0.19219877	0.20916298	0.23021056	-0.09114921	0.12314571	-0.06878298	0.2672439	0.1490875	-0.03153606	-0.36442137	-0.14690346	-0.2194988	-0.1747393	-0.23528108	0.19549337	0.12898055	0.16260225	0.24697283	0.20623197	0.2390636	0.013928925	0.46462005	0.33877015	0.1848487	0.115478374	0.03001256	-0.22051464	-0.09834812	-0.06632785	0.4087733	0.36851937	-0.33094296	0.32066157	0.2390801	0.2953204	0.021469451	-0.09812491	0.23232888	-0.13068736	-0.030619541	0.03682782	0.003148556	0.31356978	0.45056674	0.41658512	-0.2546973	0.20086378	-0.3335092	-0.25615013	0.2791541	0.13473548	0.21723253	-0.5273511	0.07475358	-0.12569213	-0.67585117	0.016763035	-0.21109368	-0.3174272	-0.044920765	0.032327488	-0.22800088	-0.110604264	0.29961702	-0.14109701	0.17292555	0.05668752	-0.38521972	-0.31042096	0.15440002	0.15175916	-0.18033873	0.1970761	-0.10964168	-0.0069525964	0.08166285
primaquine	-0.07596827	0.43836623	-0.08287187	0.058571845	0.57180965	-0.025119817	-0.12646194	0.06053515	-0.28646502	0.19481911	-0.010804759	-0.042162858	-0.22734365	-0.085108764	0.25721475	-0.29223794	0.119349346	0.2223323	-0.38777006	-0.26421186	0.139272	-0.040618397	0.16467078	0.044073872	0.3913151	-0.28487787	-0.0019153417	0.359246	-0.11256973	-0.046352286	0.06603337	-0.12984575	0.13550474	0.114331916	-0.047204237	0.13154708	-0.24984719	0.3664137	-0.18372737	-0.12599523	-0.28553125	-0.26709634	-0.10673171	-0.09117142	0.5115292	-0.009164045	-0.1726076	0.17708723	-0.28511167	0.039783604	0.13765693	-0.014555414	0.015402449	-0.1213194	0.06428083	-0.027489072	0.41329074	-0.23914546	0.3295329	0.41385117	0.2968352	0.23491484	-0.008457889	-0.298097	-0.19000189	0.120081306	0.03580889	-0.39694965	0.18935244	-0.11889346	0.3550115	0.14406614	-0.10960968	0.1863474	0.01797285	-0.013469362	0.0807444	-0.36228818	0.164059	0.04588135	-0.04250892	0.13529499	0.4847814	-0.28264838	-0.32428065	0.1886589	0.22894396	-0.45126086	0.22557771	0.119228326	0.09703895	-0.24710295	0.118443534	-0.31128705	0.06364418	0.42143288	-0.14106292	-0.3816294	-0.16034639	0.066757545	-0.19421819	0.32650647	0.2543439	0.12267341	0.06922487	0.27493662	0.08146197	0.2760486	-0.13237661	-0.08634037	0.2863154	0.0022617504	-0.09815502	-0.1911836	0.35435256	0.3658527	0.08263579	0.032772053	-0.15143667	0.12383698	0.15545273	-0.09959063	-0.08512437	-0.3444589	-0.18613283	0.100407526	0.23379885	0.1672826	0.072103485	0.2308119	0.09731282	0.1490944	0.021412939	-0.13531923	-0.17770098	-0.032056857	-0.07799706	0.09017887	-0.07026974	0.09795804	-0.1975923	-0.1034528	-0.2581397	-0.005191558	-0.2093778	0.2063664	-0.10443623	-0.26734143	0.12648304	-0.038476188	0.26450965	-0.11080748	0.16847053	0.08947408	0.31391263	-0.24037354	0.10646989	0.12110926	-0.096740946	-0.008750244	0.29464787	-0.055549048	0.065500595	0.04125969	-0.17065053	0.09606531	0.36807257	0.21585235	0.14446445	-0.014630304	-0.1701308	-0.5385507	-0.20379005	0.21267933	0.11839074	0.168744	-0.32070658	0.14273547	0.07547747	-0.09679457	0.22133319	-0.1348201	-0.015017933	-0.32879984	-0.28384042	0.1357567	-0.09570514	0.005765181	-0.037999116	0.3966524	-0.03774132	0.12284019	-0.28734952	-0.059519023	0.3672872	-0.23655146	-0.30210805	0.092226	-0.23958717	0.33298713
primidone	-0.27687415	0.11083688	0.16865696	0.08783391	0.3900809	-0.0017047863	0.09552181	-0.015570647	-0.52397346	0.19395423	-0.07253531	-0.04879133	-0.099014334	-0.02372693	0.14975448	-0.11626899	0.088547334	0.3245836	0.05251028	0.023140786	0.32038414	-0.028297527	0.14202106	-0.012286268	0.44007447	-0.845782	-0.11080025	0.30535156	-0.214031	-0.47252107	-0.27870607	-0.10612562	-0.18584761	0.07065482	0.5739027	-0.066064626	-0.19600263	-0.18637222	0.034283344	-0.44202736	-0.28138793	0.32302377	0.49184757	0.012894461	0.8047599	0.08023055	-0.490831	-0.043608997	-0.12184306	-0.37310302	0.4140688	-0.48766735	0.40571082	0.13512449	-0.075328395	-0.28888565	-0.08217602	-0.20543489	0.51246977	0.19840652	0.16668245	0.04755264	0.35479409	0.07661503	-0.26005352	-0.012862165	-0.26404506	-0.3627643	0.33295357	-0.19801205	0.18776588	0.27384377	0.23724262	-0.13959183	-0.22643581	0.2404584	0.2525482	-0.08290585	-0.0057923254	0.20691764	0.27063677	-0.29757258	0.28367162	-0.26587442	-0.5193014	0.1784574	0.066213496	0.15986316	-0.032992393	0.27634883	0.1483873	0.08801776	0.08545705	-0.15376309	0.438582	0.16473328	0.06325176	-0.39469782	-0.3092899	0.61007273	-0.66099095	0.49493927	0.4914366	-0.11078983	-0.055254366	0.15058343	0.35516626	-0.0127800945	-0.11609643	0.25911078	0.11466508	-0.2667201	-0.48029733	-0.4853245	0.32461885	0.52167517	0.10932329	-0.43131846	-0.1223857	0.35328487	-0.084055126	-0.18606627	-0.23130572	0.060587503	-0.45311785	0.3742214	-0.49719942	-0.68578374	0.030240605	-0.104570776	-0.06655481	-0.19649535	-0.23959959	-0.02395554	-0.14920697	-0.25345993	-0.08861959	-0.44545573	0.39802244	0.042562284	0.42963237	-0.033645563	-0.31135884	-0.16915287	-0.04591769	0.29507658	0.00094183604	0.19487791	0.10451118	-0.42402005	-0.48130205	0.2530191	0.029732203	0.19425698	0.20613237	-0.17647403	0.22793771	0.14648677	0.4251004	0.15201893	-0.023085322	0.21068637	-0.05077861	0.11712872	0.34900558	-0.15258887	0.72380704	0.046479005	0.39870694	0.020731088	-0.31338575	-0.18166356	-0.16862808	0.90780485	0.59838575	0.041022513	-0.2157231	0.13967043	-0.2412056	-0.32903337	0.13071105	-0.21181539	0.02992265	-0.009674958	-0.13431157	0.29218653	-0.08648203	0.28943455	-0.037654348	0.19236055	0.25190234	0.12418288	-0.6834213	-0.024928201	-0.016455075	-0.12422293	-0.22386275	-0.008758362	-0.23748866	0.69979095
